Comp-FITC_Alexa 488-A :: CD56,Comp-PE-A :: CD11c,Comp-PE-Cy55-A :: CD3,Comp-PE-Cy7-A :: CD45RO,Comp-APC_Ax 647-A :: 2H2,Comp-APC-Ax700-A :: CD4,Comp-APC-H7-A :: CD8,FlowMeans.ClusterID,EventNumberDP
98.2411,76.8991,12823.9,-1050.56,505.487,10626.7,211.406,30000,24217
273.42,138.865,6474.19,433.691,136.084,11527.5,-293.92,40000,24225
205.509,197.18,13878.7,801.023,-1101.66,-1115.37,33895.7,10000,24237
121.659,48.1368,16511.9,815.872,183.009,19742.1,-562.879,30000,24241
197.438,110.552,8588.99,-520.791,16.7579,11326.9,849.66,40000,24245
368.26,255.279,12330.6,-31.6603,251.695,18757.8,-229.029,30000,24249
304.426,237.076,10250.9,5111.8,176.843,15268.5,-208.226,40000,24257
277.365,135.12,4930.83,2383.26,347.241,11121.8,482.625,40000,24261
88.2789,-4.78142,-25.8893,77.7491,105.154,368.052,472.953,50000,24265
272.486,80.509,16775.1,2131.99,-552.372,-2705.5,32702.2,10000,24273
235.939,-11.1309,7216.85,148.265,434.315,16607,-376.4,40000,24281
342.864,311.79,7410.86,2421.58,-256.955,-2111.53,398.853,50000,24289
133.001,20.475,5986.85,1001.47,761.152,11102.5,-94.2284,40000,24293
288.426,13.2791,11823.5,-283.4,569.944,14438.6,365.707,30000,24297
591.542,621.168,19191.5,3307.83,-398.063,292.556,1029.66,30000,24301
324.353,59.6726,7782.07,6151.98,206.265,21223.7,346.876,40000,24305
170.921,152.362,194.516,0.885578,-157.152,1181.86,644.204,50000,24325
150.272,234.526,4900.83,10410.1,-467.583,6220.17,-59.1513,40000,24333
148.931,117.059,7891.19,8542.43,-251.721,13930.9,862.878,40000,24341
285.26,153.166,16891.5,1425.5,644.055,-1600.19,15373.3,10000,24345
245.066,112.257,634.863,-49.2199,-105.016,44385.6,-69.1522,40000,24349
280.67,-35.9015,11107.3,-608.619,-189.926,15667.8,217.377,40000,24357
501.045,781.995,-75.4983,3.51855,1118.15,710.462,1575.28,50000,24361
283.678,265.437,11437.6,6644.95,391.767,29180.8,391.926,40000,24373
272.362,33.7615,12609.9,-5.76337,93.7805,7614.27,151.745,30000,24377
333.542,17.3679,19322,508.781,173.864,16476.3,-400.78,30000,24381
334.768,129.276,19081,12771.6,-647.367,16437.9,876.867,20000,24389
282.121,152.419,557.615,1073.83,-331.004,16382.8,11866.5,50000,24393
311.497,4326.16,368.339,855.829,757.074,187.721,-92.5204,50000,24397
80.4602,160.102,8049.59,-258.996,743.699,-226.875,12821.5,10000,24405
230.407,136.559,5172.87,1767.53,-137.309,2143.78,20411.8,10000,24409
126.224,32.1872,14212.7,239.632,259.324,13423.3,76.6816,30000,24413
208.13,43.9913,3503.37,841.183,1048.4,1235.19,-409.353,50000,24417
406.383,114.179,10059.4,19118,-1202.08,19786.1,220.557,20000,24421
176.227,147.491,69.8009,392.036,-82.0678,577.064,-171.748,50000,24425
209.914,54.4045,10948.1,12344.6,-913.348,6747.12,-326.964,20000,24429
84.3305,59.7645,9985.15,886.215,-138.097,13711.9,-203.853,40000,24441
181.789,152.242,-53.1147,114.499,211.573,376.51,30.0293,50000,24445
719.182,373.694,9707.28,301.566,-273.443,1345,287.992,40000,24449
136.675,124.781,11742.4,738.036,469.858,17037.1,-669.461,30000,24453
180.062,155.672,18932.7,-499.475,-558.419,-3237.7,19358.5,10000,24457
281.518,84.433,13544.8,68.803,-148.745,12520.4,473.577,30000,24461
88.1188,276.413,9326.35,-1088.27,279.612,7458.23,-225.361,40000,24465
280.496,279.33,149.649,349.09,118.775,2097.98,-94.3971,50000,24469
630.637,308.802,16698.6,10271.9,-1060.21,21665.1,-175.096,20000,24473
186.26,144.367,8597.36,60.5943,148.681,-1753.97,15642.3,10000,24481
353.516,81.9315,16652.9,9265.06,-439.454,33421.3,-705.29,20000,24485
239.966,108.388,19826.3,12313.2,-719.819,15623.7,-172.445,20000,24501
319.835,175.714,10947.4,14287.1,-526.429,-982.718,7734.64,20000,24509
113.5,516.357,218.466,347.675,260.401,1884.87,65.04,50000,24513
177.481,38.2092,13242.1,2225.38,-166.354,-183.742,18993.8,10000,24521
201.003,-1.48393,14274.7,-168.91,556.11,18096.9,-22.0143,30000,24525
210.653,171.416,11974.6,12656.7,-624.279,16766.2,-601.04,20000,24529
157.988,57.2392,15712.2,1227.13,283.805,14111,-125.421,30000,24533
291.205,33.8992,151.688,-7.92982,773.999,-473.304,536.555,50000,24545
224.032,83.2986,13540.2,1817.6,90.8109,12381.6,-239.26,30000,24549
189.793,187.622,385.891,-54.213,110.747,378.205,877.835,50000,24553
480.799,120.208,8148.76,613.704,25.1851,1135.83,1613.71,40000,24561
153.341,88.6551,12362.3,138.804,-246.883,15503.1,103.421,30000,24569
432.693,303.774,5607.59,16932.2,-1129.63,24075.7,-578.88,20000,24573
184.461,104.073,6169.75,-331.776,488.453,9164.87,-197.228,40000,24577
325.591,188.963,57.6648,375.766,308.609,2252.05,18.4977,50000,24585
8417.87,377.735,531.959,587.603,510.867,12.0338,141.202,50000,24589
185.316,22.4976,11124.9,639.428,-185.47,15906.5,742.53,40000,24593
317.536,122.185,164.739,225.572,443.213,-510.747,-148.772,50000,24597
948.039,1806.18,436.901,156.669,257.805,-404.164,109.259,50000,24605
191.676,235.456,19378.1,156.006,-262.955,23318.5,-52.2404,30000,24609
132.142,59.927,7277.81,-120.367,539.981,12059.1,-448.528,40000,24613
476.493,102.271,7850.83,3060.29,-290.855,19297.9,552.132,40000,24621
98.4129,89.2479,13732.6,920.674,118.687,18298.4,-219.623,30000,24625
31.6826,120.192,4714.94,551.136,-104.63,10011.4,-58.3268,40000,24629
286.533,61.1002,15048,1200,-319.901,1338.13,29415.4,10000,24633
262.481,103.663,4959.6,864.168,160.628,12837.9,-134.49,40000,24637
25.8166,65.6492,5517.72,164.699,-371.138,14187.1,-131.742,40000,24645
163.422,286.493,11807.7,-742.463,167.562,-1355.31,26410.3,10000,24649
271.611,58.0601,5433.39,-298.005,28.5742,-513.904,18244.4,10000,24653
593.727,6814.8,2614.5,5907.16,1563,1318.22,118.147,50000,24657
99.4207,57.0201,167.105,241.679,261.588,284.993,421.888,50000,24669
222.824,-28.0631,8159.4,-264.417,-340.828,-2069.24,14299.9,10000,24673
163.932,43.8722,6646.47,1327.78,762.003,11651.7,72.198,40000,24681
395.678,131.181,7679.94,4341.21,-407.214,15280.7,663.076,40000,24689
207.98,131.688,22512.1,863.127,512.584,20705.7,-620.479,30000,24693
197.502,32.5567,10755.5,1536.32,257.992,-831.922,296.506,40000,24701
138.478,-28.9941,8444.27,-581.133,257.715,15269.1,-105.691,40000,24705
267.423,252.961,10833.6,4773.51,399.796,-2891.81,233.612,40000,24729
224.316,77.5039,171.08,160.662,806.168,-151.291,458.002,50000,24733
194.185,197.178,12753.3,256.447,313.964,17592.3,-18.2871,30000,24741
264.816,275.207,183.74,156.879,-153.191,-187.874,446.979,50000,24745
239.748,113.678,10762.6,-424.416,420.74,13895.7,673.453,40000,24753
4222.92,188.983,233.702,48.6506,389.401,-295.681,880.495,50000,24757
182.648,150.914,12857.4,21556.5,-1144.57,19264.1,-349.495,20000,24765
143.119,131.598,10195.5,763.251,-68.2718,17087.7,-218.272,40000,24769
2251.49,507.993,215.971,2848.88,424.396,-567.798,-198.598,50000,24773
53.8274,243.666,8623.16,7058.97,-147.836,9574.99,-2.94302,40000,24781
128.603,94.4527,287.689,119.963,737.785,880.973,-55.7831,50000,24789
165.698,131.816,13343.3,-97.3692,-195.85,10537.4,865.17,30000,24793
297.715,5028.67,155.179,-189.685,1082.32,1060.16,192.144,50000,24797
460.658,-23.063,3607.01,4158.51,212.525,7457.52,-127.752,50000,24801
173.717,190.907,8586.01,168.312,-274.765,143.25,26869,10000,24805
141.21,115.445,25.2492,-120.577,271.976,1353.61,5.84887,50000,24809
305.053,103.029,10061.8,119.301,349.922,20014.5,-207.458,40000,24813
105.471,69.6133,4819.05,4508.61,-336.872,9172.67,-28.4469,40000,24817
587.74,7167.89,-41.0434,152.54,624.534,-371.284,750.535,50000,24825
171.262,384.799,7597.41,1878.9,-206.828,9962.72,228.026,40000,24829
161.944,111.562,11650.7,16766.9,-915.72,13697.8,-88.0948,20000,24841
146.019,24.4811,229.687,220.516,772.47,642.424,18.4099,50000,24845
184.798,181.749,6191.13,6841.12,-193.405,13501,-159.698,40000,24853
107.113,72.1799,8036.7,5101.61,-370.565,10868.6,-311.312,40000,24861
117.14,84.8904,14284.2,946.209,-563.098,23983.1,-43.7306,30000,24865
233.598,109.168,11561.8,149.774,546.162,9196.85,-398.183,40000,24873
110.133,-56.3693,11766,418.116,-321.156,7035.29,325.079,30000,24881
184.673,193.753,116.333,21.4051,95.5152,1334.96,-151.409,50000,24885
685.438,8203.35,276.362,7229.56,1817.49,1360.38,-306.648,50000,24889
396.307,88.9796,-32.2612,614.468,214.979,96.9288,384.005,50000,24897
115.317,124.716,7785.39,213.212,266.871,10543.3,-333.428,40000,24909
202.796,97.7664,79.9858,81.0025,-207.036,3464.03,1475.57,50000,24913
139.951,131.423,20482.1,864.957,554.215,27932,-573.17,30000,24917
88.8906,59.7924,4677.52,772.765,227.046,-26.8146,7843.18,50000,24921
360.042,367.233,14570.6,1264.12,19.5988,-869.754,18160.2,10000,24925
179.259,214.198,297.827,-152.262,-193.067,38907.8,-384.646,40000,24933
349.791,221.936,7325.02,13136.7,-730.989,20844.9,-534.147,20000,24937
228.283,76.7388,12713.7,599.949,996.86,12827.7,-179.269,30000,24941
153.226,57.0586,8816.08,343.059,229.884,9683.8,670.499,40000,24953
236.141,211.412,4736.91,5132.03,-511.55,10194.5,-228.676,40000,24961
116.514,121.073,5547.95,7782.46,-220.426,12558.2,-416.752,40000,24965
906.577,929.039,233.031,-133.22,350.227,1034.38,33.6425,50000,24969
2547.13,2414.5,-52.8587,230.674,842.067,3739.87,3225.71,50000,24981
256.003,116.262,16774.5,-704.648,526.247,14079.4,-186.702,30000,24985
193.358,46.294,16401.7,-305.244,151.452,15740.8,377.553,30000,24989
315.35,129.958,3139.53,4751.65,77.5641,14161.8,-676.094,40000,24997
216.152,147.201,9763.51,14.4425,264.199,94.1546,20963.7,10000,25001
314.998,173.241,79.7506,-104.669,305.76,1416.06,-45.7594,50000,25005
149.042,34.9616,15626.4,-552.963,299.035,19154.7,344.922,30000,25009
3179.49,4045.71,-5.98006,-78.6734,722.55,98.0049,3733.28,50000,25017
124.41,147.783,1606.72,12346.1,-792.628,18355.3,-141.788,20000,25021
192.666,99.914,5789.01,2731.43,734.386,7945.23,434.783,40000,25025
79.9586,-30.0345,14900.5,1073.87,182.961,18574.1,-131.864,30000,25029
182.485,151.305,16174.1,198.32,820.869,18047.7,-663.691,30000,25033
507.977,221.902,5149.05,342.775,-8.54663,12740.3,-263.878,40000,25037
227.765,75.9241,9116.03,3430.27,393.999,10893.5,-524.273,40000,25041
299.393,115.668,6822.98,1385.31,266.079,-329.744,11761.9,10000,25045
424.441,302.99,8631.63,15992,84.0662,24051.4,-530.532,20000,25049
282.658,2417.57,153.973,-9.73331,389.712,777.25,537.918,50000,25053
9645.58,2547.65,220.456,-24.5659,7.76045,423.823,-164.127,50000,25057
178.045,156.395,17902.1,-166.084,368.405,15731.2,42.7857,30000,25061
140.873,67.9738,15185.4,24799.3,-2168.16,-1910.87,18923.8,20000,25073
94.1466,79.6972,6855.75,69.6216,474.809,15919.4,150.028,40000,25085
229.019,91.0106,222.294,133.082,927.754,168.047,218.97,50000,25089
422.224,393.472,5947.28,11388.6,-558.426,15054.6,79.4939,20000,25093
281.608,78.438,8728.27,62.4755,-244.802,527.202,20788.4,10000,25101
253.565,222.808,3984.86,5893.24,-165.956,43.0829,9022.28,50000,25109
163.238,35.8757,2019.49,364.96,482.837,10633.6,-140.791,50000,25113
251.327,-10.0368,7531.29,1981.72,434.42,1552.81,5063.74,40000,25117
341.15,63.9401,16034.8,8066.23,-614.427,20334.4,-177.728,30000,25125
103.466,358.243,1902.49,668.981,580.128,-259.699,24843.3,10000,25129
146.807,140.318,12903.5,121.649,720.91,23972.2,-647.995,30000,25133
177.538,128.678,182.521,103.184,556.185,-693.171,136.111,50000,25137
116.984,96.6786,7215.36,-755.758,-171.528,1271.7,18294.8,10000,25141
118.656,196.873,567.518,68.2167,166.306,42199.4,265.931,40000,25149
294.854,583.586,13737.8,7710.74,-566.699,-495.58,46563.5,10000,25153
181.759,5.56552,920.879,-234.347,100.732,26292.3,1579.27,40000,25161
378.038,196.588,13974,7267.84,334.901,19742.8,-410.077,30000,25177
638.41,6285.91,593.447,689.374,2979.32,3046.57,607.808,50000,25181
421.142,118.883,16519.6,7705.19,-305.676,21115.2,-180.828,30000,25185
203.952,54.466,12821.2,21959.3,-919.281,368.618,19085.3,20000,25189
207.002,157.773,20604.3,1149.96,237.339,20316.6,-955.303,30000,25197
209.686,43.831,12133.5,9975.43,165.994,11071.6,143.958,20000,25201
1176.31,151.406,10649.7,10127.8,-643.972,886.776,8010.64,20000,25205
355.924,19.4768,8116.16,19124.4,-1039.9,20510.1,-802.163,20000,25209
405.495,344.67,12038.8,-709.085,639.193,-758.596,280.248,30000,25213
248.955,130.585,9690.83,3255.1,-87.3153,15286.7,482.986,40000,25217
179.864,148.454,21001.4,-1435.27,734.14,12711,199.21,30000,25221
17.4971,-12.3089,10237.3,6149.56,-865.994,13012.2,-122.418,40000,25225
276.453,126.974,17237.5,1255.64,761.926,14477.3,525.999,30000,25229
129.693,161.782,67.2388,389.367,861.813,-237.225,216.038,50000,25245
198.245,-16.2872,3958.84,170.291,599.867,439.82,356.615,50000,25261
123.357,-35.3199,8612.78,702.066,493.17,15107.2,-537.245,40000,25265
193.989,161.85,10073.2,1479.12,119.256,12865.2,-95.8243,40000,25269
123.639,67.3219,10460.4,9641.48,-530.984,18761,-580.6,20000,25285
232.505,17.486,12080.9,13052.8,-447.914,17159.9,-365.517,20000,25293
1808.75,435.681,6709.01,11143.4,-375.612,545.824,-387.818,20000,25301
63.614,242.784,13156.3,2094.93,-391.844,-1055.98,19675.8,10000,25309
1970.44,2797.24,199.211,168.788,565.572,815.461,3013.72,50000,25313
231.734,208.916,10632.4,8032.02,-1003.88,29231,-359.205,20000,25317
332.452,286.78,9333.09,14203.6,-1139.61,22389,-818.189,20000,25321
299.349,421.918,12533.7,25383.5,-2288.92,16658.9,-725.997,20000,25329
431.426,15887.2,443.743,564.998,1081.71,5370.68,-141.414,50000,25333
917.004,4924.82,469.339,2816.35,1166.85,1490.57,341.022,50000,25337
123.195,114.886,14959,727.033,-371.916,19285.5,-452.478,30000,25345
282.023,185.982,29052.2,28324.6,-1806.86,20421.6,-576.452,20000,25353
184.005,202.834,313.021,-135.9,418.83,241.497,240.373,50000,25357
360.63,-43.3011,7581.04,1006.88,163.798,13057.5,-575.416,40000,25361
411.487,218.364,16717.1,757.491,-161.679,-1724.47,21118.4,10000,25365
150.402,123.109,580.033,-39.5915,556.925,-174.468,563.36,50000,25369
152.336,34.389,8536.6,-691.208,1001.27,9622.95,207.482,40000,25373
98.0239,52.2771,185.305,454.258,678.098,117.794,544.922,50000,25377
1069.11,153.172,8976.45,7799.08,68.2456,9664.54,-618.094,40000,25381
141.897,80.3991,10607.1,788.497,552.947,12164.9,285.065,40000,25385
303.551,85.7049,6426.26,9092.85,-440.282,16316.2,-1254.22,40000,25389
424.783,168.314,11160.1,383.783,376.327,6505.61,-400.974,40000,25393
150.324,56.0545,190.928,94.8273,362.048,1191.21,549.562,50000,25401
255.274,40.9916,9349.04,-79.3485,669.844,23520.8,-121.292,40000,25417
296.089,-114.938,14059.7,8259.71,-901.993,15337.5,187.445,20000,25425
372.32,122.213,903.165,160.266,370.951,-139.787,363.962,50000,25429
108.564,3.60741,8052.24,943.395,299.466,4432.19,9599.72,40000,25437
275.067,206.609,9477.99,11442.2,-692.74,19359.3,-631.577,20000,25441
146.264,97.8665,7832.17,-67.8016,115.283,9324.73,105.488,40000,25445
206.551,-41.5914,336.863,-158.82,-103.002,28262.9,112.368,40000,25449
112.262,111.44,10.4775,-57.7521,869.138,-1048.24,109.312,50000,25453
570.715,-4.12268,9348.31,1696.81,115.671,-1895.2,15458.8,10000,25457
218.314,-25.2453,11726.7,-980.136,13.7743,20182.2,-391.377,30000,25461
147.879,2.00381,-115.589,181.417,203.129,571.987,-37.3045,50000,25473
126.807,-59.9982,3077.51,12878.7,-396.76,11748.4,-757.377,20000,25477
457.477,55.651,15051.6,1206.32,-162.578,-77.4045,21723.1,10000,25481
245.106,115.341,8509.07,7766.67,-486.076,8327.61,467.275,40000,25489
232.648,31.8495,10060.3,710.137,-45.5588,14634.7,-295.104,40000,25497
114.919,114.732,10621.5,1346.33,-27.117,15167.2,-712.509,40000,25501
158.699,210.212,11401,768.336,116.781,-119.463,19590.4,10000,25505
62.6218,-17.0189,8796.81,60.0138,1.01963,12530.5,51.6149,40000,25509
120.131,104.783,34.8104,8.54959,960.29,-715.907,417.649,50000,25513
39.7056,84.0588,15420.9,8636.76,-325.541,12102.4,-76.6376,30000,25517
185.739,99.2606,13310.7,84.4988,-380.643,11491.8,-401.506,30000,25521
1469.6,2132.45,108.097,-102.896,741.38,66.8686,-146.473,50000,25525
300.021,293.2,19607.9,14398.6,-1205.62,30067.9,-351.721,20000,25529
270.094,279.5,5416.65,5361.73,25.1391,10232,-399.241,40000,25533
855.248,11411.6,1255.22,2387.5,2127.72,5826.81,1381.49,50000,25537
389.502,131.463,5447.76,23294.6,-2113.11,22282.9,-1236.91,20000,25545
453.41,118.413,569.121,-57.076,464.993,31845.3,233.926,40000,25553
168.591,45.8654,11766.8,1941.25,-325.174,21456.6,50.445,30000,25557
2885.12,304.274,207.183,60.8322,206.948,-450.516,3391.96,50000,25561
214.793,140.28,3668.56,366.603,-310.022,334.946,351.556,50000,25565
242.273,177.778,8157.72,3143.34,345.889,793.713,-477.128,40000,25593
218.54,450.353,169.498,751.316,-370.244,14367,8791.92,50000,25597
137.867,65.0456,3117.65,293.216,-540.352,-249.549,13015.4,50000,25601
215.079,708.025,319.783,-198.624,624.251,547.413,337.924,50000,25605
301.233,133.881,7871.24,484.508,9.59736,-732.989,20896.9,10000,25609
99.667,136.58,5618.86,4665.23,80.23,9780.09,-91.7384,40000,25613
106.714,187.652,13056,610.441,446.312,14524,-709.744,30000,25617
263.956,159.646,13627.3,617.951,132.139,15746.5,168.96,30000,25621
970.248,74.2782,5899.68,11283.3,-747.633,899.011,11675.8,10000,25629
101.026,124.554,11439.5,315.275,381.353,197.538,23450.2,10000,25633
874.184,409.15,139.681,293.174,738.334,437.486,-97.016,50000,25641
156.63,42.1468,5476.63,-399.561,30.0923,144.014,9253.51,50000,25645
297.263,237.971,10790.6,316.96,-869.552,-1629.56,24901.7,10000,25653
308.738,2.19275,6877.17,505.194,177.138,22778.8,-460.709,40000,25673
103.744,47.8104,18849.9,101.87,40.2825,13246,293.239,30000,25681
227.998,91.613,6468.94,5474.83,-467.59,16498.7,-394.448,40000,25685
187.796,84.7325,343.298,325.818,864.763,28238.9,-483.409,40000,25693
186.053,363.546,19244.7,-2059.97,75.7001,-1310.62,282.84,30000,25709
15.3801,60.2471,7763.47,-343.372,599.289,14551.1,121.039,40000,25713
151.113,119.126,16045.8,-411.598,83.2295,22910.7,-145.619,30000,25725
214.31,461.316,10850.1,8392.4,-821.474,-1450.22,23517.4,10000,25729
164.27,-93.2547,13772.2,456.527,-399.988,12660.3,606.007,30000,25737
244.451,40.9081,6275.75,753.189,132.343,17349.2,275.425,40000,25741
479.006,77.3386,362.053,-26.6517,-199.297,45296.8,-277.352,40000,25745
204.597,125.949,19763.5,358.086,-517.666,14138.1,105.299,30000,25749
198.328,29.8736,7363.03,1820.44,-361.094,14228,500.281,40000,25753
243.358,159.418,11994.9,45.7553,-448.169,799.855,23331.9,10000,25757
242.419,873.385,5143.02,2391.09,-324.065,10124.3,161.665,40000,25761
9394.79,533.231,114.511,771.308,-238.954,1297.09,2353.53,50000,25765
132.552,218.981,15282.4,9981.57,-1418.09,-925.792,27077.9,10000,25769
120.795,229.822,8499.81,-39.4267,95.0757,7345.17,-428.045,40000,25773
1453.84,133.808,219.567,56.4505,59.9812,1852.29,2059.03,50000,25781
172.562,-37.2674,104.223,101.569,424.854,-324.319,52.4193,50000,25793
72.2044,71.3559,3591.72,-211.738,309.571,-930.417,457.209,50000,25801
203.381,55.329,11447.1,-547.886,968.934,11377.3,-243.464,40000,25805
171.055,-117.712,27456.3,-5.5097,-222.293,19254.8,51.9666,30000,25813
222.886,91.3466,14807.2,6001.4,-253.898,920.342,24083.4,10000,25821
314.117,252.643,10204.9,7059.5,45.0643,19703.6,-328.827,40000,25825
293.318,165.254,-32.2481,215.115,203.755,799.522,559.268,50000,25829
148.91,100.156,10018.7,3296.32,478.803,23455.6,15.0357,40000,25833
264.868,61.8515,8030.37,4080.89,450.481,6200.07,134.23,40000,25837
322.286,237.738,11397.6,-27.2277,-264.773,352.186,25263.3,10000,25841
492.814,211.03,24414.9,18570.1,-1280.94,19291.9,1081.47,20000,25845
9610.03,815.128,435.584,318.674,538.95,-777.068,60.0613,50000,25849
200.181,89.3823,5795.62,1682.68,565.665,12347.6,17.9941,40000,25853
198.521,58.0871,6258.27,15810.4,-897.621,19476.8,-320.728,20000,25861
128.783,-57.0574,8489.05,465.97,-126.634,14949.3,67.9773,40000,25865
1327.54,232.642,9592.65,9649.73,273.96,989.062,366.73,20000,25873
478.514,93.8587,21514.2,-169.618,796.66,2081.49,55.1947,30000,25877
94.0496,104.792,6822.55,622.294,901.269,13520.6,64.2548,40000,25881
247.965,166.737,354.403,578.086,78.0552,20296,-142.319,40000,25885
151.381,99.2132,1680.97,591.679,666.928,810.414,-88.7053,50000,25897
288.066,215.627,12128.6,6840.94,-505.21,20035.1,-117.958,30000,25901
116.452,53.7313,10569.1,1456,300.597,-2480.47,19971.3,10000,25917
329.717,90.581,2855.9,9047.51,-42.3424,10417.4,-491.534,40000,25925
234.491,315.775,11560,4750.28,-93.7585,17581.6,-185.441,40000,25929
185.679,-36.1617,3246.11,1587.71,-414.918,10200,-356.19,40000,25933
