"Comp-FITC_Alexa 488-A :: CD56","Comp-PE-A :: CD11c","Comp-PE-Cy55-A :: CD3","Comp-PE-Cy7-A :: CD45RO","Comp-APC_Ax 647-A :: 2H2","Comp-APC-Ax700-A :: CD4","Comp-APC-H7-A :: CD8","EventNumberDP"
100.873,254.517,-12.1291,172.987,609.323,-813.753,283.646,32305
330.641,88.3249,453.27,189.739,1102.17,20715.5,1627.52,32311
310.518,259.371,5777.74,335.344,366.978,7797.96,153.637,32323
297.023,111.137,427.359,90.3933,1306.18,-172.038,549.234,32329
248.424,115.392,5707.71,392.242,704.871,7773.54,-358.287,32335
166.411,77.1133,11123.6,812.505,732.16,13251.7,-492.237,32341
180.277,47.4888,5953.7,520.966,913.884,16508.7,-298.251,32347
171.12,72.2968,14409.4,-470.213,476.456,19028.9,352.914,32365
348.087,98.7478,13942.9,-287.488,301.053,17877.2,-727.006,32371
269.766,75.2226,11239.6,-220.89,81.5035,13418.2,650.846,32377
43.3818,98.2855,4351.66,7298.59,453.026,7315.29,-273.513,32383
154.36,155.265,9846.94,89.8555,72.4878,-3424.21,24745.6,32395
228.817,-48.8046,2.71887,63.9848,634.404,1822.96,-163.55,32401
374.857,153.4,209.784,2.23014,261.383,598.55,151.335,32407
284.58,153.514,620.436,286.683,850.893,292.759,422.426,32413
320.89,13.7042,14452.5,14232.2,-574.272,29925.6,411.308,32419
57.229,144.476,6658.61,3158.59,948.381,13276.5,305.027,32431
109.449,20.0945,11383.4,26041.7,-1545.72,20459,-669.203,32437
267.239,268.836,16121.5,1925.04,205.745,15864.5,412.371,32443
182.923,304.397,13600.2,117.064,59.9351,20156.4,-392.345,32455
32.9416,190.638,6112.2,17.4554,-139.045,15627.9,349.831,32461
248.167,4028.15,12124.4,8085.96,-509.173,6496.78,14.0035,32467
146.596,134.939,4589.59,612.728,741.382,-1062.48,7436.55,32473
4421.14,525.437,237.346,118.247,360.441,529.187,3626.51,32479
254.49,198.86,18328.7,20376,-1663.36,21609.2,-2.26203,32485
255.552,68.0837,13368.7,-386.684,-163.832,16030.8,-172.289,32491
197.878,44.1182,24116,1244.19,19.7864,19492.4,-188.879,32497
85.2765,96.6272,4340.11,-116.506,169.853,-192.928,10149.9,32503
199.057,34.3265,1931.02,463.666,-13.0407,12747.4,176.108,32509
52.5543,8.41706,10140.9,205.142,-372.785,15510.7,200.955,32515
393.26,269.451,9488.15,12064.8,53.9467,28258,-279.562,32527
202.991,64.0981,35.2872,234.276,631.281,557.548,710.156,32533
232.216,110.596,14645.1,-337.061,891.981,24099.7,-71.7068,32551
298.412,328.548,7295.92,10912.1,-467.161,22366.4,-501.155,32557
269.526,76.5058,18342.8,622.974,-123.321,24233.8,-237.171,32563
199.333,168.713,3136.38,750.145,502.115,1205.81,4238.32,32581
341.604,116.605,10993.7,1339.68,399.955,17188.1,-120.244,32587
440.683,107.453,4290.53,1409.63,662.891,6242.49,2302.84,32593
250.337,5.33361,4376.23,222.416,65.5189,13235.9,143.489,32599
176.187,224.513,9176.47,9577.73,-810.289,18986.7,-297.752,32605
230.315,127.216,9064.64,8790.17,-65.1532,21588.7,-304.623,32611
260.36,59.6713,8957.21,-217.934,1005.57,-1927.59,17120.7,32617
67.0993,154.687,4179.16,7726.91,4.56717,5348.91,38.602,32629
124.497,221.282,121.232,110.217,619.294,5782.15,25.8818,32635
59.3279,145.248,239.914,-79.5801,359.219,526.53,-197.659,32647
99.9599,29.4972,18966.4,1036.24,635.608,21803.8,-924.128,32653
1128.58,254.111,17386.4,2048.9,355.882,-143.159,409.258,32659
129.427,35.5661,14579.3,329.049,269.16,24588.9,227.002,32665
202.902,121.901,9060.14,3539.03,-53.0703,12897.7,63.2242,32671
197.239,26.3368,9685.06,9367.17,-440.108,7284.74,880.414,32677
134.085,76.9817,8473.08,-984.615,-262.584,9256.84,-120.58,32683
431.156,6344.16,-54.6702,3583.91,1084.95,2723.71,266.284,32689
232.56,40.8857,7866.42,426.811,564.589,12216.4,362.091,32707
366.058,284.853,10536.6,6058.85,-499.465,23209.8,-321.357,32719
147.985,224.939,12146.2,-678.396,216.329,10361.9,-225.371,32725
141.418,228.381,7705.84,7202.12,320.096,13140,-776.357,32737
145.335,-108.009,13181.5,1750.69,190.681,16282.9,291.651,32749
198.475,106.205,19159.6,-366.243,194.994,19961,359.981,32761
119.452,-1.873,10920.2,620.053,125.454,20510.6,-1223.24,32767
195.577,27.8057,8955.44,6093,-703.609,11700.9,-32.5261,32785
207.731,162.593,6294.04,-58.4625,624.008,12058.4,-26.39,32791
219.627,84.1837,7343.65,539.181,-215.583,-153.263,19091.5,32797
268.681,27.0654,5978.65,37.2351,88.5053,14834,93.7455,32803
386.54,262.852,9773.56,10096.1,68.7261,16340.4,-33.7495,32815
265.908,23.1616,268.588,148.588,595.713,27918.5,-765.2,32827
135.847,143.234,5918.53,979.664,389.046,14632.6,-316.52,32833
244.318,131.301,166.008,21.5902,395.714,1850.84,79.0349,32845
230.902,178.907,5844,-610.998,495.991,-722.236,343.466,32857
1070.08,3287.84,192.276,177.516,818.325,167.048,147.642,32875
226.91,175.49,10603.7,-149.999,926.946,9776.06,510.592,32881
256.326,25.386,9179.47,7490.81,-665.416,19659.9,453.049,32893
2726.69,5993.01,514.758,-34.7189,132.349,721.998,8650.62,32899
241.052,-15.9099,11426.8,270.835,63.0284,21212.9,-100.991,32905
48.4178,-37.7442,16443.2,756.133,518.608,18198.6,-336.638,32911
574.033,138.587,248.268,65.6968,586.146,26057.8,54.5165,32917
307.748,150.484,6887.52,12907.7,-337.227,19106.7,-346.44,32923
214.362,208.613,-3.08382,-82.4673,200.322,1561.29,470.373,32929
228.191,226.99,8432.7,21182.8,-998.758,9732.36,-62.7542,32935
325.768,195.229,9923.12,3354.82,154.548,-892.955,22165.8,32947
213.159,13731.9,-66.4906,3717.95,466.776,2103.94,17.8171,32959
291.778,64.8819,9807.33,-296.181,425.354,-2861.54,9764.54,32965
2470.08,106.411,183.864,-51.0246,563.121,-831.107,-47.7559,32977
151.068,192.041,15312,2604,-87.4498,-3641.16,21594.8,32983
201.449,-9.19805,10493.5,17.0828,815.245,-538.689,20789.6,32989
260.499,56.1304,4440.13,-235.354,128.924,16232.4,-385.317,32995
246.297,-107.46,4838.45,562.193,61.7998,4441.62,26.9197,33007
148.154,114.99,221.276,77.3853,1029.85,-1182.57,1135.67,33013
132.856,118.64,7453.27,811.201,639.945,11996.3,-466.148,33025
619.325,60.7805,16536.3,6829.9,-597.028,3688.06,-260.419,33043
238.095,35.8048,18568.5,29.1423,-630.887,13457.3,-689.39,33049
418.489,6204.77,242.871,5244.65,51.5255,2259.88,-224.104,33055
218.703,143.504,42.695,55.137,1145.43,-1088.13,616.495,33061
166.835,61.1294,9198.2,831.859,847.62,17436,-504.337,33073
151.748,32.4166,5955.6,326.287,462.48,6788.03,174.958,33079
114.748,147.149,11047.7,-280.226,-240.91,9801.59,736.507,33085
300.763,224.855,9971.83,12896.2,-307.768,16329,-658.857,33097
122.919,82.4176,12019.5,700.814,395.888,16297.9,145.66,33103
211.648,99.1786,7.69216,53.7728,262.665,-238.26,239.615,33109
102.983,18.1355,41.8712,148.122,734.106,470.983,501.794,33121
261.036,55.1234,19908.9,807.089,418.882,17180.3,-313.634,33133
390.242,115.084,12186.5,2094.37,318.033,18388.9,361.416,33145
235.255,13.9021,109.919,-16.2449,790.777,-564.778,-55.5648,33151
279.34,118.906,12943.2,9210.55,-500.67,13795.8,-653.453,33157
190.102,271.607,15449.9,3896.57,-203.764,12166.2,-97.5825,33169
239.485,94.9501,13109.6,986.851,52.415,10630.2,101.761,33175
151.593,74.1896,17676.9,361.108,361.604,18849.1,-409.248,33187
230.47,590.224,196.329,351.985,109.055,23.1335,1597.03,33193
228.376,54.7434,202.745,-91.077,157.75,-95.5462,-31.4486,33205
151.892,158.631,10980.5,870.458,-347.902,12265.4,-682.61,33211
237.859,155.606,-40.4124,309.708,867.594,827.869,536.139,33217
137.837,32.8,9417.1,5450.49,-321.452,12307.2,282.294,33223
24.9042,17.7408,16492.3,-7.05667,-421.828,15026.4,498.437,33259
71.0488,191.578,77.5741,-143.703,379.733,-423.922,-20.7206,33271
304.946,77.7952,7385.9,6533.35,-406.712,18627.4,-760.197,33277
204.444,143.272,7235.76,9451.5,-635.06,14324.2,283.636,33283
153.787,248.463,624.375,416.976,-121.662,1932.15,2405.36,33289
179.459,174.885,1010.49,-143.076,752.729,28387,-298.557,33295
71.0788,225.012,13311.6,2847.11,-199.147,15133.7,60.5766,33307
88.8285,115.345,44.5422,4.28936,183.228,1603.05,-236.359,33337
400.596,-14.0182,557.263,243.96,282.959,16750.7,109.84,33343
175.484,164.978,47.4634,163.318,77.6971,1250.87,238.202,33349
154.374,195.539,8202.82,2296.22,265.703,14228.4,-192.241,33361
490.248,3858.76,372.073,1332.28,762.757,2099.53,311.807,33367
115.512,71.4559,8515.14,1879.08,57.1419,13922.8,777.6,33373
169.948,142.063,11626.1,3706.16,-696.342,13709.1,-128.326,33379
156.241,174.818,9131.09,12502.8,-1048.34,1432.82,11619.8,33385
159.489,40.1957,8774.99,16653.2,-1041.13,16892,-466.141,33391
461.394,133.296,6511.37,2304.04,293.209,1662.77,3385.27,33397
211.084,206.897,4455.79,83.7733,409.577,121.988,5947.39,33403
168.305,124.862,12153.5,16.2202,145.359,21826.1,-56.2949,33409
158.141,109.99,7100.23,134.195,732.724,14654.7,-173.405,33415
699.168,2761.77,205.917,1376.1,1648.41,2895.68,543.131,33427
180.967,186.358,5268,7692.42,552.622,11546.9,-472.256,33433
974.599,192.319,74.6086,120.876,223.815,1528.53,34.9035,33439
106.576,134.553,8874.2,522.007,-92.5767,1356.87,17115,33445
1649.73,1137.77,416.106,47.0509,1058.87,-1517.61,1526.49,33457
147.915,-33.3145,15645.9,-160.74,-6.23289,15110,-609.093,33469
124.538,1380.91,16874.9,1568.86,-376.28,434.547,8961.32,33481
260.092,111.551,6711.27,406.659,1262.72,9877.93,-326.026,33487
190.389,214.738,3948.02,18854.6,-962.634,22226.1,-798.58,33493
349.861,155.71,3685.83,1061.35,1080.83,13249.4,7965.58,33499
275.247,174.136,20498.8,555.204,805.38,20019.5,-286.5,33505
899.25,19259.2,142.136,1852.09,875.521,4771.62,-24.5917,33511
240.616,152.679,543.799,191.234,997.859,38674.1,-113.495,33529
170.016,278.971,11847.4,719.523,947.996,15085.8,418.019,33535
134.082,133.43,77.3108,115.775,465.831,278.11,139.103,33541
216.567,-11.1902,3847.5,-227.897,686.082,-1313.42,6350.21,33547
174.098,177.709,13064.6,13132.2,-1494.21,-529.197,28904.3,33553
277.933,33.7869,7388.28,10190.8,-605.106,16102.4,-182.886,33559
315.067,39.5414,6812.08,2897.34,-517.392,243.027,456.451,33565
195.282,10.6453,2973.68,539.045,-417.96,2062.52,7912.18,33571
224.18,94.6453,11355.8,565.298,-642.034,11853.5,512.365,33583
1934.51,261.988,364.367,-110.592,-25.4158,522.568,-25.3827,33589
186.939,202.687,20507.5,544.93,22.8755,16844.1,569.303,33595
180.883,49.4879,6053.25,797.519,690.125,7928.82,269.4,33601
184.425,87.7994,10276.2,135.921,92.3343,18108.3,-383.256,33607
252.772,203.481,5973.98,1027.02,200.143,2311.89,16903.7,33613
303.041,36.9114,7176.57,10052.6,-508.006,12887.7,-258.321,33619
245.06,61.9875,2874.92,7215.39,117.111,11973.1,-299.129,33625
849.814,35.8857,12331.9,4283.24,-66.08,-642.34,13129.4,33637
166.587,79.6884,173.775,309.799,785.311,11683.4,853.044,33643
114.886,283.925,-35.763,-109.849,138.179,-278.077,337.224,33655
151.908,239.968,9777.37,1088.55,375.002,17056,-7.79355,33661
2608.3,1588.61,134.618,69.8329,667.942,1446.02,-112.268,33667
187.431,160.353,5430.69,5028.4,252.59,10586.4,-155.14,33673
81.1355,45.9499,8510.67,-160.766,-546.168,19321,-354.627,33679
169.131,37.581,9997.57,212.79,847.45,18511.4,44.1356,33685
137.157,201.295,10663.7,665.667,-46.5423,16243.9,-3.22039,33691
1595.3,346.215,342.274,319.456,231.487,1323.12,1982.39,33697
2036.66,219.116,10680.8,1212.11,-734.567,1766.69,36726.9,33703
155.391,41.1904,11485,471.995,118.214,-2227.97,21857.2,33721
49.5842,186.511,12769.1,-356.36,569.459,13401.5,142.336,33727
312.463,213.565,4470.41,8324.27,476.202,13466.9,-61.1902,33739
335.976,198.485,16042.2,5502.67,-249.701,28710.1,-291.719,33745
277.917,102.394,7598.34,4433.27,-344.692,11629.6,-242.936,33757
802.514,5105.64,262.212,1971.96,2669.23,812.182,497.415,33763
285.63,22.3466,461.006,15.7389,-145.672,1098.5,426.089,33769
149.741,153.752,17721.7,-65.3846,796.385,-1036.82,26217.7,33781
101.222,146.069,3838.02,18098.9,-801.654,15743,-221.112,33787
411.491,137.23,268.994,-172.275,479.821,18238.8,-731.642,33793
345.405,231.299,25854.3,24436.2,-2559.26,-925.926,27828.5,33799
171.968,33.45,5262.37,-289.629,233.693,14364.1,34.0121,33805
1460.53,2711.23,-78.7147,61.6917,497.523,432.548,1118.68,33811
100.53,56.5106,6685.25,10030.5,-1188.02,14184,-1381.65,33829
230.111,85.0312,134.489,41.6273,709.625,931.804,227.278,33841
189.465,70.3347,14343.5,579.994,-619.888,2979.61,27696.5,33853
198.531,111.051,11542.7,1033.02,108.647,15349.7,-245.372,33859
156.61,137.761,132.708,-63.3219,410.528,426.251,200.527,33865
184.249,185.489,4945.31,514.814,549.792,10430.9,-461.582,33871
293.073,125.977,12028.2,-292.562,307.904,12044.9,275.097,33877
365.701,74.0165,11921.9,2708.88,349.011,16291.2,19.4383,33883
221.594,153.352,10716.2,-133.085,205.593,18969.3,320.447,33889
240.517,-60.9147,5417.94,-268.405,683.337,137.161,9584.82,33895
252.94,-20.5246,12664.5,-167.431,-526.231,2312.41,9252.47,33901
15995,1201.64,489.023,166.244,1017.48,795.565,294.188,33907
177.882,144.298,12054.7,21326.4,-985.513,23961.7,-811.734,33913
173.648,53.466,16588.2,1295.23,-332.475,21895.7,-768.765,33925
164.132,103.85,11458.7,892.916,964.224,14070.8,-71.5684,33931
124.249,255.198,10329.8,669.104,-33.6103,19536.6,495.862,33937
47.0342,58.2108,12226.1,373.901,471.858,9737.16,-602.329,33943
113.225,168.989,19597.6,1496.73,913.358,16014.8,73.3156,33955
302.822,21.8211,1192.26,3939.04,-450.46,1078.94,11515.8,33979
343.429,139.245,10928.4,6290.67,388.448,14675.9,-71.3014,33991
315.999,215.151,9405.49,440.933,711.958,20765.9,-329.758,33997
125.36,67.4858,5116.38,-203.514,541.008,427.299,-131.512,34003
224.526,241.048,11290.4,6297.32,-366.452,1450.75,29523.7,34009
151.828,163.975,3060.45,6942.4,35.6953,8777.67,-83.5461,34015
295.3,74.1291,3113.08,4453.43,260.049,9454.89,-472.589,34021
113.128,80.0182,7575.82,-46.5233,25.5936,11871.1,44.885,34039
114.572,-75.8421,11429.6,6236.54,-689.37,17692.4,-265.375,34045
203.608,39.8228,10305.8,-57.764,933.962,-740.487,20066,34051
594.093,11606.6,-108.99,5268.55,1273.99,5161.99,-209.499,34057
183.05,225.879,13047.2,-564.122,-129.11,17511.2,-802.287,34069
36.6166,107.148,13605.4,1097.13,-590.538,14523.5,-29.5559,34093
235.596,91.9821,11254.7,82.8564,455.807,16808.6,220.347,34099
74.5592,557.445,-1.40333,-19.4413,-150.679,2568.41,664.585,34105
114.189,-38.0736,11892,614.18,-111.233,13797.4,-466.519,34117
210.404,142.65,9053.9,-143.452,-353.616,1673.05,17627.2,34123
206.733,115.431,12066.8,-283.962,969.469,-2341.66,25466.1,34135
302.981,19.4711,11243.8,-383.073,558.004,13841.9,334.949,34141
167.617,-26.5789,4961.16,2900.54,-590.884,12233.6,-868.194,34153
387.271,96.614,141.588,957.345,596.741,35464.6,-96.2541,34159
205.159,139.953,6759.84,-358.712,223.701,-1315.56,22514.3,34171
314.668,92.7802,6455.88,441.58,1107.65,13050.4,-130.982,34177
157.44,311.932,14072.5,10734.5,-570.378,15900.6,-96.4,34189
352.052,95.3733,12476,13243.4,-665.406,16523.5,752.679,34195
269.151,43.1396,142.072,464.667,-228.662,16859.8,526.661,34207
344.891,140.526,16579.4,8435.67,208.669,27624.8,-1009.67,34213
177.435,13.8646,8984.69,-31.7999,152.75,15470.8,-137.459,34219
153.181,51.7525,309.661,-8.92544,-219.958,36004.9,34.298,34225
304.972,201.791,6853.02,9455.67,74.8558,1495.44,11900.2,34231
102.111,234.241,7051.89,616.677,289.294,966.64,19531.3,34237
119.5,128.062,14806.9,287.988,412.437,19082.1,2.93898,34243
216.321,99.815,14802.7,-315.347,122.794,9245.39,393.723,34249
291.396,229.996,8251.95,745.003,157.776,18649.3,-545.468,34261
193.864,-73.8923,9811.86,1059.18,-38.2223,18070.8,558.261,34267
-11.2804,334.051,11755.5,1405.61,172.525,24672.3,375.851,34273
108.912,-25.6982,63.6095,50.2882,35.643,347.083,725.606,34285
261.857,260.387,20927.1,-1104.28,338.541,15365.2,289.529,34309
0.536494,25.9837,7601.88,5634.18,-260.027,13125.3,-293.921,34315
196.996,138.345,5345.12,121.241,320.955,-1130.46,8206.92,34327
209.095,64.2161,4937.35,785.584,-331.576,9940.69,388.101,34333
148.796,147.354,10966.2,977.921,-405.758,17625.3,-36.9069,34339
376.405,85.2417,9965,-574.24,-236.98,2862.83,56.0899,34351
153.866,141.241,235.16,-17.153,424.225,671.337,480.293,34369
248.165,111.957,15394.4,-1066.95,338.322,15257.6,73.5131,34375
220.587,-90.911,147.419,98.796,430.42,-742.539,303.021,34381
174.256,123.064,9547.3,673.285,-187.728,185.279,23632.6,34387
193.109,147.828,3436.15,328.244,833.023,-19.9294,5236.87,34399
466.845,246.771,12285.5,714.586,-490.684,997.419,24164.8,34405
262.716,215.391,17925.9,159.861,338.533,20160.2,430.978,34411
166.392,168.362,14371.2,-228.771,465.541,15625.9,-777.214,34417
340.705,67.0158,8892.29,10682.5,-1008.53,11515.7,268.626,34423
168.309,47.8239,10687.6,1006.75,542.812,13182,-64.8527,34429
82.7673,74.4641,3794.22,-140.151,820.918,7644.09,-444.262,34435
154.924,263.424,60.0983,-150.1,-93.7842,1302.38,402.484,34441
197.045,272.211,13303.1,19579.3,-674.244,22524.5,-333.596,34447
190.987,42.8813,7841.75,-241.87,45.3681,8302.37,630.266,34459
3162.83,233.679,51.8803,176.083,19.185,965.409,840.824,34471
167.741,128.133,10407.8,-832.729,-97.9309,-1527.42,14433.8,34477
24.2372,79.4223,7946.69,-562.892,572.953,12116.3,-452.063,34483
118.468,288.423,5971.78,1233.97,315.068,485.587,-64.3861,34495
480.904,303.475,379.938,88.3894,673.802,10595.9,-6.55929,34501
277.887,163.848,14331.4,26.0635,62.105,4204.38,-111.67,34513
267.321,29.0955,4165.8,4155.12,-455.186,11246.5,-439.526,34531
167.455,111.942,13291.1,302.229,998.618,16282.2,942.397,34537
303.081,-11.348,5131.86,4645.41,188.095,10810.9,46.507,34543
294.894,177.946,12939,-572.108,709.073,10320.3,-58.3182,34549
218.435,183.229,15342.3,260.14,-9.05478,16049.6,-179.017,34561
130.146,200.089,10844.3,522.719,-505.33,547.825,15643.4,34573
214.839,172.833,7416.4,-938.013,457.131,-1639.61,-105.829,34579
209.573,30.0248,6401.07,598.855,462.371,7426.12,-439.873,34597
256.679,124.777,16444,13863,-987.949,27548.6,-878.351,34603
147.15,72.0615,10279.8,863.063,-381.313,-1352.45,16393.7,34609
215.35,60.3035,8179.59,6583.39,-268.686,23723.3,-863.676,34615
199.156,181.426,2877.64,17604.8,-1539.95,12442.1,-559.426,34621
640.896,5098.89,13.6645,5864.02,2191.23,2644.99,872.063,34633
273.527,59.8592,4708.98,7782.68,14.3232,10338,-210.495,34639
150.717,21.7509,13683.6,-334.364,-35.5116,15286.9,-330.244,34645
384.171,336.122,2513.73,555.234,-164.229,-275.293,-222.303,34651
202.079,15.9769,9917.11,663.018,624.778,20828.7,-455.225,34657
219.531,99.9367,6420.74,653.807,634.849,8629.13,460.489,34669
217.729,80.8862,19.953,271.194,65.3542,382.676,304.584,34681
523.773,4949.38,298.933,1671.02,345.672,4331.71,454.998,34693
250.943,110.571,70.4895,247.417,579.362,1379.36,385.689,34699
320.827,197.828,5186.2,1750.72,567.814,26669.7,10.7066,34705
207.292,227.307,9382.16,-741.331,232.324,-2944.68,10885.5,34711
210.053,141.88,13554.2,-300.183,1100.39,18257.6,-128.152,34717
242.049,-4.95584,5275.41,1624.86,246.743,9187.92,188.261,34723
395.074,69.8705,369.831,-96.7798,256.471,16183.1,347.655,34735
182.765,191.056,10029.9,336.168,-454.181,1332.26,18093.4,34741
281.636,224.612,6824.02,15191.2,186.675,17278.4,-278.522,34747
545.386,3039.46,109.772,426.967,2554.53,1667.75,85.0311,34753
153.915,51.4405,12225.7,14139.8,-593.212,18146.6,-429.559,34765
91.9291,-0.222879,11137.2,591.302,-227.202,12983.9,240.877,34771
68.471,-28.8266,12784.5,1767.25,307.94,14814.8,344.811,34783
146.07,160.537,8230.23,-150.648,-299.63,1295.18,16597.5,34789
243.373,248.372,7403.99,3042.59,184.098,21580.7,417.343,34795
128.608,14.6669,10857.1,47.9538,405.513,13420.6,-108.266,34801
229.928,102.324,1898.65,660.775,613.374,2221.1,1719.5,34807
221.24,32.2053,9048.79,22132.5,-2002.5,19159.6,-244.659,34813
262.735,211.064,10027.4,-184.697,466.721,19118.5,-227.512,34819
117.734,109.644,10563.8,485.013,771.303,7693.26,105.53,34831
217.363,69.9271,8284.91,11520.9,51.3692,17554.8,-513.421,34837
247.654,353.694,6936.8,16687.9,-581.313,20862.4,-871.996,34843
777.039,8829.84,899.409,5796.75,1197.67,7004.82,4171.88,34849
151.866,61.9286,7703.97,866.318,8.99861,-374.424,16424.4,34855
249.451,162.458,5201.67,19129.7,-440.041,19981.6,-1212.77,34861
273.85,101.861,2982.91,8038.46,-1140.18,799.351,6016.83,34873
218.256,68.4507,11733.8,256.385,607.75,12059.9,571.217,34879
389.603,111.348,12192.6,555.174,350.589,18005.5,-715.541,34885
154.75,232.953,10825.2,206.2,-285.786,16020.6,-143.136,34891
176.614,100.246,10265,1527.95,-201.77,11345.1,154.147,34897
135.779,200.294,-23.9127,29.5135,410.119,748.786,39.3977,34903
304.578,262.339,5986.83,8131.2,-285.875,4861.66,169.574,34909
539.207,231.895,4493.19,3591.42,-660.439,1719.58,9332.71,34915
338.754,212.653,3518.15,7743.94,-713.176,10814.5,532.522,34921
248.542,26.9249,26.452,229.049,-42.907,684.553,10.4256,34927
5308.72,3360.46,-44.2498,190.32,1002.87,5758.86,34.5835,34933
154.958,144.137,6242.15,970.869,-23.237,2243.63,23350.6,34939
98.8906,60.9071,219.212,150.822,164.508,32927.2,-345.981,34951
514.278,273.385,17510.3,7426.95,-297.536,-852.146,-656.171,34963
183.153,5863.02,-270.237,44.4263,980.926,251.429,389.372,34969
374.031,72.8487,12918.3,7432.22,-81.4828,1600.53,26944.7,34975
185.797,140.988,5975.21,-213.793,323.128,6505.04,365.625,34981
678.747,237.877,172.159,211.295,795.615,1513.35,108.732,34987
205.051,11.4051,13742.9,-89.751,335.961,18317.2,197.315,34993
218.034,87.1497,8503.5,-269.764,355.133,11508.7,-155.626,35005
